case_number,api_result,lang_confirmed,isReliable,confidence,lang,text,id
9257,0,Uncodable,NULL,NULL,NULL,:,548193669c99ea2f7a41912d
9258,0,es,0,0.01,en,Es un fake-troll.,548193669c99ea2f7a419130
9259,0,es,,0.01,en,: Lo podéis ver por streaming en :,548193679c99ea2f7a419136
9260,0,es,,0.01,en,: . candidata a Secretaria General de Podemos en Zaragoza on fire. ¡Todo mi apoyo!,548193679c99ea2f7a41913f
9261,0,es,,0.01,en,: Podemos en Oxford Street.,548193679c99ea2f7a419140
9262,0,es,,0.01,en,": Que la tierra le sea leve, hermano Chespirito.",548193679c99ea2f7a419141
9263,0,en,,0.01,rw,En ese punto sí. Pregúntame.,548193689c99ea2f7a41915c
9264,0,es,,0.01,en,Han elegido la ignorancia. Acabo de firmar la carta abierta por la defensa de la investigación en Europa.,5484a4e89c99ea4122218647
9265,0,es,,0.01,en,Esa casta tan patriota que descuartiza y vende sectores estratégicos a capital extranjero — y,5484a4e89c99ea412221864b
9266,0,es,,0.01,en,"Interesantes alternativas para en Sevilla: y . Como siempre, decide la gente.",5484a4e89c99ea412221864c
9267,1,es,,0.01,es,": Los líderes dl sindicato de controladores pillados tomando Cañas en un rest del centro de Madrid, impresentable",5484a4e89c99ea412221864f
9268,0,es,,0.01,en,"Vídeo completo del evento ""Su Constitución, su D€uda"", con , Yolanda Sancho y Gregorio Barcelona.",5486636f9c99ea43f11abc85
9269,1,es,,0.01,es,": En este momento, Debate especial de La Tuerka desde Bruselas:",548988899c99ea60368f893c
9270,1,es,,0.01,es,"Estudiantes universitarios bombardeando a preguntas inteligentes a , y .",5489888a9c99ea60368f894a
9271,0,es,,0.01,pt,: . se prepara para la jornada en contra del TTIP en el Porque no queremos ser marionetas!,5489888a9c99ea60368f894b
9272,0,es,,0.01,en,"Un honor que mi clan protagonice una reyerta en el lanzamiento de ""Payo Today"" de . Superando prejuicios.",549037b89c99ea76fdad2664
9273,0,es,,0.01,pt,: PAR y UPN: Los únicos que apoyaron la del PP,549037b89c99ea76fdad2674
9274,1,en,,0.01,en,"17.8K? Bah! Bluff,",549037b89c99ea76fdad2675
9275,0,de,,0.01,en,Ich meinte meine follower...,54611efc9c99ea193d5e2e50
9276,1,de,,0.01,de,Papst Franziskus im Europaparlament. Livestream ab 11.15 Uhr:,547469ac9c99ea3595c38700
9277,0,de,,0.01,en,Stress oder chillen?,547469ad9c99ea3595c38713
9278,1,en,,0.01,en,Thanks,54350e8f9c99ea5ab160bd64
9279,1,en,,0.01,en,Thank-you,543955349c99ea58444a3514
9280,1,en,,0.01,en,And you!,5445a7909c99ea0918b7545d
9281,1,en,,0.01,en,: and !,5445a7909c99ea0918b75460
9282,1,en,,0.01,en,Thank-you!,5448d71c9c99ea7dc19a67ca
9283,1,en,,0.01,en,Good 2 see,546123409c99ea193d5e387e
9284,1,en,,0.01,en,Thx in,546123409c99ea193d5e3889
9285,0,Uncodable,,0.01,en,richard.com,546123419c99ea193d5e3890
9286,1,en,,0.01,en,Yes!,546123429c99ea193d5e38ae
9287,0,Uncodable,,0.01,en,I question Pres,546123449c99ea193d5e38c1
9288,0,Uncodable,NULL,NULL,NULL,,546123459c99ea193d5e38de
9289,1,en,0,0.01,en,Thank-you!,546123469c99ea193d5e38ec
9290,1,en,,0.01,en,Thank-you!,546123479c99ea193d5e38f8
9291,1,en,,0.01,en,Thank-you!,54746ddb9c99ea3595c39174
9292,1,en,,0.01,en,I agree!,54746ddf9c99ea3595c391d0
9293,1,en,,0.01,en,Well said,54746ddf9c99ea3595c391d2
9294,1,en,,0.01,en,: Excellent job …,548198109c99ea2f7a41a1fb
9295,1,en,,0.01,en,Thanks.,54903bff9c99ea76fdad2fc3
9296,0,Uncodable,NULL,NULL,NULL,:) :),54350ea79c99ea5ab160bed3
9297,0,Uncodable,0,0.01,en,:D :D,54350ea79c99ea5ab160bedc
9298,1,en,,0.01,en,thanks!,54350ea89c99ea5ab160bee7
9299,1,en,,0.01,en,:D LOL,54350ea89c99ea5ab160bee9
9300,1,fr,,0.01,fr,: Voilà,54350ea99c99ea5ab160befc
9301,1,en,,0.01,en,EP hears Q 4 :,54350ea99c99ea5ab160bf08
9302,0,Uncodable,NULL,NULL,NULL,,54350ea99c99ea5ab160bf09
9303,1,fr,0,0.01,fr,c'est vrai!,54350eab9c99ea5ab160bf25
9304,0,Uncodable,,0.01,en,:D :D,54350eac9c99ea5ab160bf39
9305,0,nl,,0.01,en,t kan verkeren...,54350eac9c99ea5ab160bf43
9306,0,Uncodable,NULL,NULL,NULL,:),54350ead9c99ea5ab160bf4d
9307,1,de,0,0.01,de,bitte?,54350ead9c99ea5ab160bf58
9308,0,fr,,0.01,en,": L'Opinion ""Pierre doit assumer son bilan de ministre des Finances""",54350eae9c99ea5ab160bf60
9309,1,nl,,0.01,nl,eens,54350eaf9c99ea5ab160bf78
9310,1,nl,,0.01,nl,*grijns* ;),54350eaf9c99ea5ab160bf81
9311,0,nl,,0.01,kl,*grinnik* :),54350eb09c99ea5ab160bf86
9312,0,Uncodable,,0.01,en,:D,54350eb09c99ea5ab160bf93
9313,1,en,,0.01,en,which MEPs?,543958c19c99ea58444a3580
9314,1,en,,0.01,en,: Slovenia names Deputy Prime Minister Violeta Bulc as a new EU commissioner candidate,543958c19c99ea58444a3584
9315,1,en,,0.01,en,point taken.,543db7669c99ea7218d48535
9316,1,nl,,0.01,nl,: Europarlementariër Marietje Schaake (D66) is transparant. Heel erg transparant,544058439c99ea2c7be440a4
9317,0,nl,,0.01,en,never a dull moment bij ons :),544058449c99ea2c7be440aa
9318,1,de,,0.01,de,dank je :),5445a7a59c99ea0918b754c7
9319,1,en,,0.01,en,I know! :),5445a7a69c99ea0918b754cc
9320,1,en,,0.01,en,thank you :),5445a7a69c99ea0918b754cd
9321,1,en,,0.01,en,yup,5445a7a69c99ea0918b754ce
9322,1,en,,0.01,en,positive trend!,54484a4d9c99ea3ee09969ef
9323,0,Uncodable,,0.01,cy,sophie.intveld.europa.eu,544a243c9c99ea1b79300a2b
9324,0,nl,,0.01,kl,*grinnik* :),5461235d9c99ea193d5e3a38
9325,0,nl,,0.01,af,": 'er : ""Duitsland vliegt met tolplan uit de bocht.""",5461235e9c99ea193d5e3a45
9326,1,de,,0.01,de,Dank :),5461235f9c99ea193d5e3a5c
9327,0,nl,,0.01,af,verschil tussen dialoog en monoloog is helder. Geen gelegenheid tot debat&amp;vragen is dus geen dialoog,54746df29c99ea3595c392e5
9328,1,nl,,0.01,nl,hier is de onderbouwing: ambitieus investerings&amp;herstelplan,54746df39c99ea3595c392f4
9329,1,nl,,0.01,nl,"nee hoor, glashelder!",54746df39c99ea3595c392f5
9330,0,nl,,0.01,kl,*grinnik* :),54746df49c99ea3595c39311
9331,0,de,,0.01,en,": Geheimdienstreform: US-Republikaner verhindern NSA-Reform: 

...",54746df59c99ea3595c3932c
9332,0,nl,,0.01,kl,*grinnik* :) :),54746df69c99ea3595c3933f
9333,1,en,,0.01,en,Spying high,54746df69c99ea3595c39342
9334,1,nl,,0.01,nl,ik volg!,54746df79c99ea3595c3935c
9335,1,en,,0.01,en,yup! :),54746df89c99ea3595c39367
9336,0,en,,0.01,lb,:) :) likewise!,548198229c99ea2f7a41a2c9
9337,1,en,,0.01,en,about?,548198239c99ea2f7a41a2d7
9338,1,en,,0.01,en,"I meant ""yup""",548198239c99ea2f7a41a2dc
9339,1,en,,0.01,en,YUP,548198239c99ea2f7a41a2dd
9340,1,en,,0.01,en,got it!,548198259c99ea2f7a41a30d
9341,1,da,,0.01,da,": 'er : ""Investeringsplan Juncker is nog niet af""",548198259c99ea2f7a41a312
9342,0,Uncodable,,0.01,fy,ieuw,548198269c99ea2f7a41a31c
9343,1,nl,,0.01,nl,dat ook. En self confidence... (En koffie),548198269c99ea2f7a41a31e
9344,0,Uncodable,,0.01,ia,pardon?,548198279c99ea2f7a41a32d
9345,1,en,,0.01,en,": Prize Winner 2014, Congolese gynecologist Denis Mukwege, in",548198289c99ea2f7a41a33a
9346,0,nl,,0.01,en,is een wijd verspreid misverstand,548198289c99ea2f7a41a33f
9347,0,Uncodable,NULL,NULL,NULL,,54898c9a9c99ea60368f8f08
9348,1,nl,0,0.01,nl,omdat nog steeds heel veel mensen dat argument klakkeloos aanvaarden,54903c099c99ea76fdad3033
9349,1,en,,0.01,en,thank you :),54903c099c99ea76fdad303d
9350,1,pl,,0.01,pl,jak kto woli...,54350f3a9c99ea5ab160c7ca
9351,0,fr,,0.01,en,": Duels de philosophes ds : Sartre vs Lévi-Strauss, existentialisme contre structuralisme ht…",54350f3a9c99ea5ab160c7cf
9352,0,pl,,0.01,en,Modlitwa za Europę.,543672b09c99ea0525b5f750
9353,0,pl,,0.01,en,ciekawa mapa w The,543c7aae9c99ea5d71e03b90
9354,0,pl,,0.01,en,: Z. ębski: łość kontra,543c7aae9c99ea5d71e03b91
9355,0,Uncodable,,0.01,pl,549037e99c99ea76fdad290a,5445a80d9c99ea0918b75726
9356,1,de,,0.01,de,Flug MH17: BND: Prorussische Separatisten schossen Passagiermaschine ab via,5445a80d9c99ea0918b75729
9357,1,pl,,0.01,pl,": Debata prof: Bugaj, i Grosse o bilansie polskiej transformacji 
h…",5445a80e9c99ea0918b7572f
9358,1,pl,,0.01,pl,sporo pracuję....,5445a80f9c99ea0918b75738
9359,1,pl,,0.01,pl,modlę się....,5445a80f9c99ea0918b75739
9360,0,uncodable,,0.01,de,5481a6079c99ea2f7a41d298,546123f39c99ea193d5e4246
9361,0,cs,,0.01,ro,ale TVN plajtuje,546123f39c99ea193d5e424a
9362,0,Uncodable,,0.01,en,O AfD,546123f49c99ea193d5e4253
9363,1,pl,,0.01,pl,na tym polega problem ...,546123f49c99ea193d5e4258
9364,1,de,,0.01,de,"Doing-Business-Report: Wie die Weltbank sich Europa schönrechnet DIE WELT oto wyjaśnienie ""polskiego sukcesu""",546123f59c99ea193d5e4265
9365,1,de,,0.01,de,: Russland: Wladimir Putins langer Arm in der Weltpolitik,546123f69c99ea193d5e4280
9366,1,pl,,0.01,pl,o eksperymentach Milgrama,546123f69c99ea193d5e4281
9367,0,pl,,0.01,cs,Długie oklaski na stojaco,54746e7d9c99ea3595c39b79
9368,1,en,,0.01,en,: in the . LIVE:,54746e7e9c99ea3595c39b85
9369,1,pl,,10.12,pl,"Oczywiście,że mam coś obiecane,ale nie wiem przez kogo.A co to bezstronności to polecam The View from Nowhere Thomasa Nagla",54746e829c99ea3595c39be2
9370,1,pl,,0.01,pl,": sejmiki: PIS 31,5, PO 27,3 proc.",54746e839c99ea3595c39bf1
9371,1,en,,0.01,en,Number 1: London,54746e839c99ea3595c39bf5
9372,1,de,,0.01,de,Jesienny Bürgerpark w Bremie,54746e839c99ea3595c39bf8
9373,0,Uncodable,NULL,NULL,NULL,,54746e849c99ea3595c39c06
9374,0,pl,0,0.01,id,Sekrety Luksemburga,54746e859c99ea3595c39c12
9375,0,Uncodable,NULL,NULL,NULL,,54746e859c99ea3595c39c19
9376,1,pl,0,0.01,pl,Naprawdę?,54746e859c99ea3595c39c1f
9377,0,Uncodable,NULL,NULL,NULL,,548198979c99ea2f7a41a963
9378,0,Uncodable,NULL,NULL,NULL,:,548198989c99ea2f7a41a971
9379,1,pl,0,0.01,pl,Zaspół Tuska,5484acce9c99ea4122218d0b
9380,0,fr,,0.01,en,"Au Kazakhstan, Hollande appelle Moscou à la «désescalade» via",5484acce9c99ea4122218d1b
9381,0,Uncodable,NULL,NULL,NULL,,548669e69c99ea43f11ac153
9382,1,pl,0,0.01,pl,Janusz Kapusta zwyciężył w konkursie na projekt Pomnika Ofiar Komunizmu w Kanadzie,54903c469c99ea76fdad32f9
9383,1,pl,,0.01,pl,"zawiść, po prostu zawiść",54903c479c99ea76fdad3305
9384,0,pl,,0.01,hu,Marsz,54903c489c99ea76fdad3319
9385,1,pl,,0.01,pl,Profesor Gliński w marszu,54903c489c99ea76fdad331a
9386,0,pl,,0.01,hu,Marsz,54903c489c99ea76fdad331b
9387,0,nl,,0.01,af,"Ook in het Europees Parlement demonstreren Koerden. ""Erdogan terrorist"" is te verstaan in elke taal.",5434feb79c99ea522117e18a
9388,1,en,,0.01,en,"I hear ya, bro'!",5434feb79c99ea522117e18c
9389,0,Uncodable,NULL,NULL,NULL,:,5434feb79c99ea522117e18d
9390,0,Uncodable,NULL,NULL,NULL,:,5434feb89c99ea522117e19c
9391,0,Uncodable,NULL,NULL,NULL,:,5434feb89c99ea522117e19d
9392,0,Uncodable,NULL,NULL,NULL,:,5434feb89c99ea522117e19e
9393,0,nl,0,0.01,en,Doen we!,5434feb89c99ea522117e1a2
9394,0,nl,,0.01,en,Volle bak bij de vergadering over kandidaten Bratusek en Cañete. Geheime stemmingen.,5435be5c9c99ea2c3450158d
9395,0,Uncodable,NULL,NULL,NULL,:,54395cb59c99ea58444a3a37
9396,0,nl,0,0.01,en,": Als NL werd gedomineerd door linkse kerk, zouden media nu vol staan met TTIP. Feit is: totale stilte. Want neoliberalis…",543acd219c99ea1d6dee1dc8
9397,1,en,,0.01,en,: Politicians.,543c7ae49c99ea5d71e03d5d
9398,0,en,,0.01,ts,Hi hi hi...,543c7ae49c99ea5d71e03d5e
9399,1,nl,,0.01,nl,"Interessant experiment: voer de Law of the Jungle in, en hoop dat het goed gaat. Zou het?",543dbb689c99ea7218d488b1
9400,0,nl,,0.01,af,Gelukkig is er Twitter ;-),543fabd39c99ea58deadaa48
9401,0,Uncodable,NULL,NULL,NULL,:,5445ac5f9c99ea0918b75a60
9402,1,en,0,0.01,en,Deal!,5445ac609c99ea0918b75a6a
9403,1,nl,,0.01,nl,Ook bij het Transpacific Partnership () gaat de discussie over transparantie,5445ac629c99ea0918b75a82
9404,1,nl,,0.01,nl,Dank voor de !,544798bf9c99ea6d4c252dce
9405,0,nl,,0.01,en,: Gaat Europarlement democratie beperken ten gunste van winstbejag multinationals? Lees beschouwing,544a24ba9c99ea1b79300d2d
9406,1,nl,,0.01,nl,: Groepsfoto,546128259c99ea193d5e4b7b
9407,0,Uncodable,NULL,NULL,NULL,:,546128269c99ea193d5e4b93
9408,1,nl,0,0.01,nl,Zoals je wilt.,546128269c99ea193d5e4b97
9409,1,nl,,0.01,nl,"Amnesty International beschuldigt Israël van oorlogsmisdaden in het Gaza-conflict, zegt the",546128279c99ea193d5e4ba8
9410,1,nl,,0.01,nl,"O beterschap, ! :-/",546128279c99ea193d5e4ba9
9411,0,nl,,0.01,en,*noteert*,546128279c99ea193d5e4bab
9412,1,nl,,0.01,nl,: Amendement Smaling en Schouw regelt dat grondgebondenheid voorwaarde is voor uitbreiding van de,546128299c99ea193d5e4bcc
9413,1,nl,,0.01,nl,": Goed gesprek gehad met over verzet tegen vrijhandelsverdragen, mededingingsregels en meer mar…",5461282a9c99ea193d5e4bce
9414,0,Uncodable,NULL,NULL,NULL,:-),547472b19c99ea3595c3a66b
9415,0,nl,0,0.01,af,Pieter Derks over de heilige economie en de rol van de vaatdoekjes,547472b29c99ea3595c3a693
9416,0,Uncodable,NULL,NULL,NULL,:,547472b39c99ea3595c3a696
9417,0,nl,0,0.01,en,"Na Super Size Me nu ""That Sugar Film"". Twee maanden ""gezond"" eten - light producten, sportdrankjes etc.",547472b39c99ea3595c3a699
9418,0,nl,,0.01,af,O sterkte! :-/,547472b49c99ea3595c3a6ab
9419,0,nl,,0.01,af,Wat verdrietig: Marianne van den Boomen is overleden,547472b49c99ea3595c3a6ae
9420,1,nl,,0.01,nl,Leuk: volgende week zondag 23 november debatteert in over de Tweedeling in Nederland,547472b59c99ea3595c3a6cb
9421,0,nl,,0.01,en,"We krijgen verbaasde berichtjes over de versiering van de PVV-werkkamers. ""They are very racist, are they?""",547472b69c99ea3595c3a6db
9422,0,Uncodable,,0.01,tlh,Aaargh!,547472b69c99ea3595c3a6e6
9423,0,nl,,0.01,af,Gesprek met Canadese parlementariërs over het vrijhandelsverdrag .,547472b79c99ea3595c3a6f6
9424,1,nl,,0.01,nl,: Teken ook even op als je problemen hebt met geheimzinnige tribunalen in handelsverdragen...,54819cbb9c99ea2f7a41b2ba
9425,0,nl,,0.01,en,Hoorzitting over de zogeheten conflictmineralen in de Democratische Republiek Kongo. Belangrijk en interessant.,54819cbb9c99ea2f7a41b2c1
9426,1,en,,0.01,en,Quite so!,54819cbb9c99ea2f7a41b2c4
9427,0,nl,,0.01,af,Met dank aan de onvolprezen Banksy,54819cbb9c99ea2f7a41b2cc
9428,0,Uncodable,NULL,NULL,NULL,,54819cbb9c99ea2f7a41b2cd
9429,1,nl,0,0.01,nl,Linkje…?,54819cbc9c99ea2f7a41b2da
9430,0,en,,0.01,nl,Thnx! :-),54819cbc9c99ea2f7a41b2de
9431,0,Uncodable,NULL,NULL,NULL,:-),54819cbd9c99ea2f7a41b2e6
9432,0,nl,0,0.01,af,… en ETUC noemt ook het recente rapport van Tufts University dat verlies van banen voorspelt,54819cbd9c99ea2f7a41b2f1
9433,1,nl,,0.01,nl,De hoofdonderhandelaar van de EU houdt het gebruikelijke jubelverhaal over de hemel op aarde die ons wacht.,54819cbd9c99ea2f7a41b2f5
9434,1,nl,,0.01,nl,Britse cabarettier Russell Brand interviewt schrijver en activist George Monbiot over TTIP. Verhelderend!,54819cbe9c99ea2f7a41b2f9
9435,1,nl,,0.01,nl,Voor maandag 15 december.,54819cbe9c99ea2f7a41b305
9436,1,nl,,0.01,nl,"O Willem, je maakt me weemoedig!",54819cbe9c99ea2f7a41b30d
9437,0,nl,,0.01,af,: EC wil 'mythes' rond TTIP wegnemen,54819cc09c99ea2f7a41b338
9438,0,en,,0.01,nl,Thnx!,54819cc19c99ea2f7a41b339
9439,1,en,,0.01,en,: This. [via ],54819cc19c99ea2f7a41b33b
9440,1,nl,,0.01,nl,Gefeliciteerd!,54819cc19c99ea2f7a41b345
9441,1,en,,0.01,en,Missouri?,54819cc29c99ea2f7a41b355
9442,1,nl,,0.01,nl,Petitie: Minister Koenders: erken Palestina en pleit voor erkenning in Europa. Het strategische moment is nu!,5484b09d9c99ea4122218f9e
9443,1,nl,,0.01,nl,": Minister Koenders erkent: ""het is onverstandig Oekraine aan te moedigen tot lidmaatschap EU"". Dat is terecht scherpe krit…",548990a69c99ea60368f950d
9444,1,en,,0.01,en,: American Evil,548990a69c99ea60368f950e
9445,1,nl,,0.01,nl,"Uhm, ik. Hehe.",548990a69c99ea60368f9511
9446,0,Uncodable,NULL,NULL,NULL,:-),548990a69c99ea60368f9515
9447,1,nl,0,0.01,nl,Ja zeker! :-),548990a69c99ea60368f9518
9448,1,nl,,0.01,nl,"Dank je wel, Corrie!",548990a69c99ea60368f9519
9449,1,nl,,0.01,nl,"Heel scherp, Ben! :-)",548990a69c99ea60368f951b
9450,1,nl,,0.01,nl,: Waarom het EP vóór erkenning van moet stemmen …,548990a79c99ea60368f951f
9451,0,de,,0.01,en,: En in Buitenhof de Griekse journalist Nikos Koulousios over de politieke crisis in Griekenland: after all toch op weg naar een G…,5490401e9c99ea76fdad36ad
9452,0,Uncodable,NULL,NULL,NULL,:,5490401e9c99ea76fdad36b5
9453,0,nl,0,0.01,en,"Goed leesvoer:

“: TTIP: Multinationals grijpen definitief de macht.",5490401e9c99ea76fdad36b9
9454,0,Uncodable,,0.01,lv,tas ir Chinook helicopters,5435137d9c99ea5ab160d299
9455,1,en,,0.01,en,": STA update: # nuclear warheads deployed to ICBMs, subs &amp; bombers: USA = 1642, Russia = 1643",5435137f9c99ea5ab160d2c5
9456,0,lv,,0.01,sr,: LV mediji varētu viņu sameklēt via : Зовут героя Гунтис Дышлерс. Ранен был в бою за Донецкий аэропорт. Вся Украина за …,5439aa909c99ea0360ca3432
9457,1,ru,,4.34,ru,": Чтобы получать з/п,жители Свердловска ""стучат"" на патриотов Украины.Может выдавать им пенсии только по предоставлению списка бо…",543acd399c99ea1d6dee1e8f
9458,0,bg,NULL,NULL,NULL,: Путин простил:,5445aca69c99ea0918b75c4e
9459,0,Uncodable,NULL,NULL,NULL,:,5445aca79c99ea0918b75c56
9460,0,Uncodable,NULL,NULL,NULL,: :),5445aca89c99ea0918b75c64
9461,1,lv,0,0.01,lv,: 'Aerodium' pirmo franšīzi atver Buenosairesā; sekos Ķīna un Slovēnija,5445aca89c99ea0918b75c65
9462,0,Uncodable,,0.01,en,Belsat TV,544798dc9c99ea6d4c252edf
9463,0,en,,0.01,war,Quite correct assesment,5448db0f9c99ea7dc19a6ab6
9464,1,lv,,0.01,lv,Lapmezciema sporta zale meitenu voleibola sacensibas. lapmezciemnieces rulle!,5461289b9c99ea193d5e51ee
9465,1,bg,,4.6,bg,": герои ДНР: вид изнутри "": Daily justice of so called NovoRossia",5461289c9c99ea193d5e51fc
9466,0,en,,4.32,ru,Very interesting analysis of Ukraine-Russia war.Терминал и Терминаторы: как долго будут защищать Донецкий аэропорт?,5461289d9c99ea193d5e5210
9467,1,lv,,0.01,lv,"TV runā par Turku prezidenta Erdogana vizīti, bet bildē rāda prezidentu Gulu:)",5461289d9c99ea193d5e5211
9468,0,fr,,0.01,lv,Pret!,547473269c99ea3595c3adda
9469,1,lv,,0.01,lv,cerams,547473279c99ea3595c3adec
9470,1,de,,0.01,de,": ""Petersburger Dialog"" ohne Platzeck?",547473289c99ea3595c3adfb
9471,0,Uncodable,,0.01,lv,fin min iedos,5474732b9c99ea3595c3ae3a
9472,1,lv,,0.01,lv,Artura Kaimiņa sivēnmāja,5474732d9c99ea3595c3ae6c
9473,0,Uncodable,NULL,NULL,NULL,,54819d1e9c99ea2f7a41b892
9474,0,Uncodable,NULL,NULL,NULL,:),54819d1f9c99ea2f7a41b8a9
9475,0,Uncodable,NULL,NULL,NULL,:,54819d1f9c99ea2f7a41b8ac
9476,1,en,0,0.01,en,my respect Kadri,54819d1f9c99ea2f7a41b8b8
9477,0,bg,NULL,NULL,NULL,: #аэропортнаш,54819d219c99ea2f7a41b8e3
9478,1,en,0,0.01,en,Auto industry,54819d229c99ea2f7a41b8ec
9479,0,Uncodable,NULL,NULL,NULL,:,54819d229c99ea2f7a41b8f9
9480,0,bg,NULL,NULL,NULL,": Украина и Литва договорились ""реанимировать"" нефтепровод Одесса-Броды",54819d249c99ea2f7a41b913
9481,0,Uncodable,0,0.01,lt,: man ir e-formats,5484b0c99c99ea41222190ef
9482,0,Uncodable,,0.01,en,: Via,5484b0c99c99ea41222190f3
9483,1,ru,,0.01,ru,": ""Москва в роли младшего брата Пекина (и это только начало)"". Моя колонка для - #Китай #Г…",5484b0cb9c99ea4122219116
9484,0,lv,,0.01,en,: Āmen!,548990d19c99ea60368f96e8
9485,1,en,,0.01,en,any info on President?,549040529c99ea76fdad38b5
9486,0,Uncodable,,0.01,lv,nav,549040539c99ea76fdad38d1
9487,1,lv,,0.01,lv,: Putina fašisms un krievu propagandas panika,549040549c99ea76fdad38e4
9488,0,hr,,0.01,lv,papira versija,549040549c99ea76fdad38e9
9489,0,lt,,0.01,lv,visi jau netver:),549040549c99ea76fdad38ed
9490,1,it,,0.01,it,: Con il mitico qui a,543513c49c99ea5ab160d6db
9491,0,it,,0.01,ia,: Parola a,543513c49c99ea5ab160d6dc
9492,0,Uncodable,NULL,NULL,NULL,:,543513c49c99ea5ab160d6df
9493,1,it,0,0.01,it,: /: audizione del Primo Vicepresidente designato Frans,5435be8a9c99ea2c3450174b
9494,0,it,,0.01,en,A Roma con l'ambasciatore britannico Christopher Prentice per una bella discussione sui temi europei.,543c7e999c99ea5d71e03f30
9495,1,it,,0.01,it,": , : ""Stati membri mettano da parte egoismi nazionali""",543fac0d9c99ea58deadac9f
9496,0,it,,0.01,en,: Basta stragi album Luigi Morgano,543fac0d9c99ea58deadaca2
9497,0,it,,0.01,en,: For tutti a Napoli il 6 Novembre per ridare slancio all'Europa. …,5445acdd9c99ea0918b75e4a
9498,1,it,,0.01,it,: Oggi si parla di con …,5445acdd9c99ea0918b75e4c
9499,0,it,,0.01,co,Pronti per il 6 novembre?,5445acdd9c99ea0918b75e4e
9500,1,it,,0.01,it,: Questa è,5445acde9c99ea0918b75e50
9501,1,it,,0.01,it,Ha vinto e lo è già,5445acde9c99ea0918b75e56
9502,0,it,,0.01,en,Doveroso.,5446ed939c99ea1eb3eafc1b
9503,1,es,,0.01,es,Tu pensamiento me alienta,54484e5b9c99ea3ee0996df9
9504,0,es,,0.01,en,: A Rende con òfare,54612c779c99ea193d5e56a9
9505,0,it,,0.01,en,: l'intervento di,54612c779c99ea193d5e56b0
9506,0,Uncodable,NULL,NULL,NULL,:,54612c789c99ea193d5e56b3
9507,0,Uncodable,NULL,NULL,NULL,:,54612c789c99ea193d5e56b4
9508,0,it,0,0.01,en,: Intervista a su Juncker e lo scandalo Lussemburgo,54612c789c99ea193d5e56b5
9509,0,Uncodable,,0.01,ceb,Hashtag,54612c799c99ea193d5e56c8
9510,0,it,,0.01,en,"Domani a Napoli ""Solidarietà con il Sud: EU Wake Up!"" per chiedere all'UE una vera politica migratoria.",54612c7b9c99ea193d5e56ed
9511,0,it,,0.01,en,Una reale prospettiva di integrazione per la Turchia è strategicamente importante per l’UE,54612c7c9c99ea193d5e5709
9512,0,it,,0.01,lg,Da capogiro!,54612c7d9c99ea193d5e5714
9513,1,en,,0.01,en,Done,54612c7d9c99ea193d5e5717
9514,1,it,,0.01,it,"Ciao, Luca",54612c7d9c99ea193d5e5718
